Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source
2021-02-01 03:38:35,223.213.102.111,91.20.53.117,1069,27287,UDP,1358,Data,HTTP,"Alias odit libero. Minima cumque quaerat maiores distinctio nemo ullam omnis. Nemo labore ipsum possimus beatae sunt natus.
Inventore facilis deserunt ut. Tenetur debitis tempore ullam excepturi.",,17.75,,Intrusion,Known Pattern A,Ignored,Low,Kismat Koshy,Opera/9.53.(X11; Linux i686; ko-KR) Presto/2.9.174 Version/10.00,Segment C,"Ichalkaranji, Uttarakhand",144.243.10.164,,,Firewall
2022-11-18 22:16:27,44.67.194.108,74.34.94.239,59250,54771,UDP,721,Data,HTTP,Est sapiente voluptates beatae doloribus mollitia cupiditate similique. Ratione ipsa eligendi velit aliquid. Reprehenderit eos corrupti quae laboriosam dolores.,,7.38,,DDoS,Known Pattern A,Ignored,Low,Himmat Halder,Opera/9.60.(Windows NT 6.0; hne-IN) Presto/2.9.170 Version/10.00,Segment C,"Anantapur, Goa",202.157.237.81,Log Data,Alert Data,Firewall
2021-12-25 17:30:06,79.171.1.155,121.217.211.213,3816,53453,TCP,1084,Control,DNS,"Neque hic numquam laboriosam mollitia. Aut eum non officia doloribus itaque ducimus.
Est laboriosam nemo enim harum nihil. Molestias dolorem consequatur tenetur porro. Rem minus praesentium aliquid.",IoC Detected,53.02,,Malware,Known Pattern A,Logged,Low,Ishaan Lanka,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_5 rv:6.0; br-FR) AppleWebKit/534.43.3 (KHTML, like Gecko) Version/4.1 Safari/534.43.3",Segment A,"Kakinada, Telangana",,Log Data,Alert Data,Server
2022-03-22 11:32:28,187.142.95.56,100.253.162.223,63776,58671,UDP,399,Control,HTTP,Possimus ipsum quod praesentium eveniet doloremque. Quasi consectetur suscipit mollitia ducimus.,,53.91,Alert Triggered,DDoS,Known Pattern B,Logged,High,Shalv Raj,Opera/8.37.(X11; Linux i686; st-ZA) Presto/2.9.178 Version/10.00,Segment A,"Vadodara, Odisha",,Log Data,,Server
2020-06-19 02:52:10,152.65.55.56,8.30.176.111,31713,13845,ICMP,980,Data,FTP,"Alias enim ad doloremque exercitationem odit repudiandae libero. Quo et quaerat.
Maiores error reprehenderit voluptatum ducimus. Provident excepturi ut vitae.",IoC Detected,27.15,Alert Triggered,DDoS,Known Pattern B,Blocked,Low,Kashvi Bhatti,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; th-TH) AppleWebKit/534.8.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6534.8.2",Segment A,"Darbhanga, Uttarakhand",48.82.198.113,Log Data,,Firewall
2022-12-13 17:01:36,134.62.160.122,50.53.189.125,57940,21434,UDP,1144,Data,FTP,"Reiciendis corporis ab minima modi non esse. Alias dicta voluptate iure.
Molestias rem nihil nisi eaque sint. Occaecati nostrum vel ratione minima distinctio eos. Quo rerum doloribus.",IoC Detected,69.65,,Malware,Known Pattern A,Ignored,Medium,Akarsh Bath,"Mozilla/5.0 (Linux; Android 8.1.0) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/35.0.800.0 Safari/532.0",Segment A,"Pune, Bihar",9.117.36.217,Log Data,Alert Data,Server
2023-03-26 11:18:12,210.18.79.37,43.250.137.209,4033,47128,TCP,423,Control,FTP,Vitae modi error a maiores dolore. Inventore distinctio repellendus officiis sit nemo.,,29.25,Alert Triggered,Malware,Known Pattern B,Blocked,Low,Shray Saha,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.2; Trident/5.1),Segment C,"Mumbai, Manipur",39.60.200.212,,,Server
2022-09-28 14:52:44,220.9.223.196,11.39.120.114,39822,55660,ICMP,580,Data,FTP,Error nesciunt neque consequatur. Labore nemo optio recusandae quam ex accusantium. Eum laudantium consequuntur harum quas dolorum dolore.,IoC Detected,20.55,,DDoS,Known Pattern A,Ignored,Low,Oorja Krishna,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_4) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/39.0.832.0 Safari/531.2",Segment C,"Mangalore, Telangana",120.6.1.114,Log Data,,Server
2020-07-16 12:19:07,39.141.115.202,109.9.240.107,21364,7436,ICMP,770,Data,FTP,Ducimus fugit suscipit nihil sint molestias. Quo numquam libero alias iure atque. Distinctio sequi libero.,,85.22,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Vihaan Handa,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_0) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/17.0.879.0 Safari/533.0",Segment A,"Ghaziabad, Jharkhand",,Log Data,Alert Data,Server
2022-10-22 04:30:33,197.119.239.236,71.203.239.172,54091,17340,UDP,308,Data,DNS,Reprehenderit officia assumenda exercitationem. Occaecati recusandae perferendis corrupti pariatur.,IoC Detected,40.87,Alert Triggered,Intrusion,Known Pattern A,Logged,Medium,Charvi Bath,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/3.0),Segment A,"Chinsurah, Tamil Nadu",,Log Data,Alert Data,Firewall
2020-12-28 10:10:15,14.59.56.74,75.118.190.146,56288,33177,ICMP,438,Data,DNS,Provident temporibus ipsum doloremque. Ex sed fugit tempore repellat sit placeat exercitationem. Corrupti dolore nihil est tenetur tenetur perferendis odit.,IoC Detected,19.3,Alert Triggered,Intrusion,Known Pattern B,Blocked,Low,Vritika Balan,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2627-07-15 06:24:35 Firefox/11.0,Segment A,"Muzaffarnagar, Maharashtra",45.203.210.168,Log Data,Alert Data,Firewall
2020-12-23 16:47:04,157.38.225.119,111.141.97.180,19944,51870,TCP,587,Control,DNS,"Impedit natus ex. Asperiores non recusandae ad ad quas in sequi. Occaecati nesciunt eveniet repellendus tenetur.
Numquam quam molestias explicabo consequatur quasi.",IoC Detected,53.08,Alert Triggered,DDoS,Known Pattern B,Blocked,Low,Reyansh Verma,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/4.1),Segment A,"Mumbai, Gujarat",,,Alert Data,Server
2022-09-13 14:15:03,160.146.191.30,204.129.91.203,61939,60901,TCP,665,Control,DNS,Explicabo eveniet facere quae doloremque dolores dolores. Officia omnis eveniet eaque. Veritatis fuga temporibus labore incidunt quae.,IoC Detected,50.59,,Malware,Known Pattern A,Ignored,Low,Hunar Solanki,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_5 rv:3.0; mni-IN) AppleWebKit/531.35.7 (KHTML, like Gecko) Version/4.0 Safari/531.35.7",Segment C,"Jodhpur, Uttarakhand",,,Alert Data,Firewall
2021-02-15 05:51:12,208.69.237.108,116.12.80.116,5617,22614,UDP,717,Control,HTTP,Repudiandae incidunt commodi officia ipsam. Molestiae iusto commodi. Neque blanditiis totam beatae temporibus repudiandae aliquam.,IoC Detected,71.35,Alert Triggered,DDoS,Known Pattern B,Ignored,Low,Amira Yohannan,Opera/8.17.(X11; Linux x86_64; eu-ES) Presto/2.9.173 Version/10.00,Segment C,"Bahraich, Madhya Pradesh",107.103.9.205,,Alert Data,Server
2021-10-28 22:47:37,21.212.222.254,188.5.118.35,21202,63110,ICMP,1407,Control,FTP,Aliquid nisi ad vitae facere nostrum placeat. Ducimus a ut non. Eos commodi eveniet vel illo suscipit quidem.,IoC Detected,88.21,,DDoS,Known Pattern B,Logged,High,Kismat Iyer,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/8021-03-02 03:46:06 Firefox/3.6.20,Segment A,"Singrauli, Andhra Pradesh",,Log Data,,Firewall
2020-06-08 21:47:40,104.75.100.253,12.163.45.8,6968,31173,TCP,1090,Data,FTP,"Beatae accusantium iste sit animi cum suscipit.
Explicabo atque commodi neque totam cumque asperiores labore. Nobis quod nihil aperiam.",,2.09,Alert Triggered,Intrusion,Known Pattern B,Ignored,Low,Amira Chaudhry,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/533.28.7 (KHTML, like Gecko) Version/5.1 Safari/533.28.7",Segment C,"Gulbarga, Goa",86.27.195.17,Log Data,,Firewall
2022-11-06 05:19:08,181.12.178.114,5.54.3.221,45151,33913,ICMP,381,Control,FTP,Itaque sunt qui error ipsum architecto mollitia ab. Occaecati quasi deserunt placeat. Beatae consequuntur doloribus similique officia.,IoC Detected,67.74,Alert Triggered,Malware,Known Pattern A,Logged,High,Jivika Barad,"Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) CriOS/34.0.869.0 Mobile/77M154 Safari/533.2",Segment B,"Bokaro, Kerala",,Log Data,Alert Data,Firewall
2022-04-23 06:04:38,183.172.156.120,157.5.83.69,61227,23677,ICMP,802,Data,FTP,"Iste deleniti error at quisquam in. Sequi amet maxime laborum. Soluta tenetur quas error odio ullam.
A blanditiis enim. Provident blanditiis nostrum.",,40.88,Alert Triggered,Intrusion,Known Pattern B,Ignored,High,Adah Ben,"Mozilla/5.0 (Linux; Android 2.2.2) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/37.0.807.0 Safari/536.2",Segment C,"Rohtak, Himachal Pradesh",,Log Data,Alert Data,Firewall
2021-01-28 02:27:50,74.216.222.94,138.230.84.186,9697,19057,TCP,574,Data,FTP,"Mollitia odio amet inventore autem natus.
Temporibus alias quo esse consequatur. Aperiam nam officiis. Reiciendis aut voluptate qui ipsa.",IoC Detected,68.95,,DDoS,Known Pattern A,Ignored,High,Ela Sandal,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/4.1),Segment B,"Bhiwandi, Nagaland",,Log Data,Alert Data,Server
2021-09-07 23:26:04,147.145.65.128,7.133.41.239,10057,33783,UDP,1152,Control,DNS,"In aliquid laboriosam harum corrupti qui. Tempora eaque cum. Nesciunt maxime sed praesentium.
Et voluptatem quasi praesentium explicabo ex.",,47.58,,Intrusion,Known Pattern A,Ignored,Low,Dhanush Venkataraman,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/3.1),Segment B,"Ramagundam, Himachal Pradesh",119.7.242.101,,,Firewall
2020-10-08 21:31:02,102.23.64.2,184.99.107.184,40356,33067,UDP,350,Data,DNS,Aspernatur ad recusandae consequatur. Mollitia debitis facere expedita.,,28.97,Alert Triggered,Malware,Known Pattern B,Ignored,Low,Saanvi Mammen,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/4.1),Segment B,"Alappuzha, Meghalaya",211.203.230.0,,Alert Data,Firewall
2022-09-27 09:40:00,30.29.44.104,55.210.48.133,24450,40274,TCP,1240,Data,DNS,"Vero doloribus magni ea. Molestiae deserunt dignissimos tenetur illum.
Et voluptate fugiat blanditiis harum. Provident numquam aliquam dolorem. Porro itaque iusto corrupti nobis cumque veritatis.",IoC Detected,8.21,,Malware,Known Pattern B,Blocked,Low,Kabir Som,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/50.0.802.0 Safari/531.2",Segment A,"Ghaziabad, Punjab",95.178.16.77,Log Data,,Firewall
2021-06-05 03:46:42,147.173.11.4,182.11.110.8,9225,42698,TCP,591,Data,HTTP,"Commodi sint numquam dicta fuga. Nostrum modi rem porro sunt quae. Voluptatibus sit placeat enim.
Labore repellendus distinctio nobis quae minima sed.",,12.55,,DDoS,Known Pattern A,Blocked,Low,Vivaan Jain,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; ca-AD) AppleWebKit/532.15.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6532.15.7",Segment B,"Faridabad, Karnataka",,,Alert Data,Server
2021-03-31 11:29:37,205.46.59.104,47.182.229.23,8624,52609,TCP,497,Control,DNS,"Consequatur accusamus voluptates numquam quo.
Quis at quae sequi neque. Nisi itaque nihil earum eius ab aut repudiandae. Quis ipsa quia id quod.",,14.2,Alert Triggered,Malware,Known Pattern A,Ignored,High,Mahika Sen,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/5.1),Segment A,"Vijayawada, Karnataka",167.6.189.213,,Alert Data,Firewall
2020-04-17 00:21:08,182.22.10.254,31.243.169.112,4605,46797,UDP,185,Control,HTTP,"Sunt earum commodi tenetur nihil fuga. Velit inventore provident repudiandae. Rem magni laudantium sunt.
Quis veniam esse at sed fugit. Recusandae fugit exercitationem necessitatibus ea.",,42.76,Alert Triggered,DDoS,Known Pattern A,Logged,Medium,Saira Rau,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/535.41.5 (KHTML, like Gecko) Version/4.1 Safari/535.41.5",Segment C,"Sirsa, Jharkhand",,,Alert Data,Server
2023-10-02 03:10:24,206.182.94.109,171.247.4.156,40124,23142,TCP,72,Data,FTP,"Nemo neque explicabo id. Veniam esse nostrum nostrum.
Non ducimus alias fugiat. Dolores magnam nesciunt. Perspiciatis doloribus culpa ad.
Minus optio beatae sed. Laborum voluptatem dolore atque.",,6.09,,Intrusion,Known Pattern A,Blocked,High,Onkar Wadhwa,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_9 rv:6.0; tig-ER) AppleWebKit/532.48.2 (KHTML, like Gecko) Version/5.0.4 Safari/532.48.2",Segment B,"Nagpur, Himachal Pradesh",,,Alert Data,Server
2023-03-15 04:35:38,190.109.214.204,143.206.49.2,47241,19795,TCP,363,Data,DNS,Aspernatur libero ducimus culpa facilis sint. Optio quod blanditiis. Rerum illo excepturi eaque distinctio.,,0.19,,DDoS,Known Pattern A,Logged,Low,Darshit Mahal,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/18.9f5099.0 Mobile/28J931 Safari/535.2",Segment A,"Malegaon, Andhra Pradesh",192.213.120.54,,Alert Data,Server
2023-04-29 03:13:32,175.227.219.0,175.204.107.216,31749,56290,TCP,305,Control,DNS,Distinctio velit corrupti quos quasi accusamus. Deleniti earum optio quaerat aliquam.,IoC Detected,59.04,,Malware,Known Pattern B,Blocked,Low,Charvi Kamdar,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/13.0.810.0 Safari/536.1",Segment C,"Bahraich, Telangana",30.35.44.236,,,Firewall
2020-10-26 01:05:31,215.102.228.36,49.126.133.177,39097,11281,UDP,1201,Data,FTP,"Occaecati quod accusamus ipsum similique sapiente.
Ratione praesentium velit earum. Voluptate ab veniam possimus.
Suscipit ad eos fugiat omnis. Quaerat perspiciatis doloremque.",IoC Detected,7.62,,Malware,Known Pattern A,Blocked,Medium,Divyansh Choudhury,"Mozilla/5.0 (iPad; CPU iPad OS 6_1_6 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/58.0.817.0 Mobile/52I605 Safari/534.0",Segment B,"Loni, Arunachal Pradesh",,,,Server
2023-02-05 01:14:18,142.221.128.188,64.112.118.102,47361,25611,UDP,638,Data,HTTP,"Pariatur incidunt fugit. Atque natus aperiam modi architecto sed.
Quia aut laudantium asperiores quam voluptate. Temporibus doloribus eius ad veritatis repudiandae sequi itaque.",,33.73,Alert Triggered,DDoS,Known Pattern B,Ignored,Low,Ivana Viswanathan,Opera/9.58.(X11; Linux i686; ast-ES) Presto/2.9.169 Version/11.00,Segment C,"Mango, Karnataka",,Log Data,,Server
2020-04-25 06:37:33,121.69.27.10,156.223.190.24,62568,43207,ICMP,1428,Data,DNS,Praesentium repellendus repellendus cumque placeat corporis dolor. Enim nemo nemo qui omnis laudantium. Qui possimus laborum temporibus.,IoC Detected,23.75,,DDoS,Known Pattern A,Logged,Low,Ehsaan Bhandari,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/3.1),Segment C,"Vasai-Virar, Nagaland",,,Alert Data,Server
2021-08-05 14:27:27,88.28.87.41,122.21.158.210,64069,17764,TCP,863,Control,DNS,Harum iste vel fuga nihil nemo laboriosam quasi. Quas pariatur cumque deleniti. Asperiores veniam aperiam corporis quidem natus ex.,IoC Detected,81.2,,Malware,Known Pattern A,Blocked,Low,Shayak Mahajan,Opera/8.28.(X11; Linux i686; aa-ET) Presto/2.9.190 Version/11.00,Segment A,"Etawah, Sikkim",,,Alert Data,Server
2022-02-22 05:36:14,95.188.115.128,110.174.196.227,47307,22903,ICMP,283,Data,FTP,"Magni quod explicabo dolorum.
In quod reiciendis incidunt labore molestiae ad. Fugit animi accusamus itaque accusamus nulla. Sequi autem aut dolor unde id.",,43.69,,DDoS,Known Pattern A,Logged,Low,Eshani Butala,Opera/8.71.(X11; Linux x86_64; tt-RU) Presto/2.9.181 Version/10.00,Segment B,"Coimbatore, Telangana",139.131.158.44,Log Data,,Firewall
2022-03-16 13:33:32,62.156.64.165,216.250.141.138,49233,57114,TCP,556,Control,DNS,Architecto officiis distinctio consequatur odit deleniti. Quod praesentium quisquam debitis tempore dolor. Corrupti asperiores et vero quidem.,IoC Detected,71.76,,Malware,Known Pattern A,Logged,High,Amira Kunda,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/534.6.6 (KHTML, like Gecko) Version/4.0.1 Safari/534.6.6",Segment B,"Tirupati, Sikkim",153.234.136.67,,Alert Data,Firewall
2021-09-11 13:05:56,192.217.21.40,34.96.135.41,28163,54197,TCP,482,Control,DNS,Adipisci placeat ab minima. Ea culpa nesciunt adipisci quibusdam magni. Commodi itaque ipsam ab porro minus voluptatem. Saepe facere a est vel fuga minus.,IoC Detected,93.61,,DDoS,Known Pattern B,Logged,Low,Heer Sandal,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/7251-05-20 01:55:40 Firefox/11.0,Segment C,"Kadapa, Kerala",,Log Data,,Server
2022-10-16 05:26:43,198.249.153.149,152.65.175.192,44775,28188,TCP,1158,Control,FTP,Voluptatum quasi omnis doloribus molestias facilis. Autem laudantium dolore doloremque. Quis placeat distinctio iusto sed nesciunt quasi.,,38.07,Alert Triggered,Intrusion,Known Pattern A,Blocked,Low,Tiya Sachdeva,Opera/9.47.(Windows NT 5.0; fi-FI) Presto/2.9.170 Version/10.00,Segment A,"Bangalore, Tamil Nadu",140.235.153.104,,Alert Data,Server
2021-03-14 01:11:09,110.238.142.101,165.183.173.131,24411,28104,UDP,791,Control,HTTP,"Autem doloribus iusto veniam at.
Rerum eligendi dolorem animi rem ipsa quos. Ex ullam delectus repudiandae. Consequuntur consequatur facere nesciunt voluptates libero non maxime.",IoC Detected,59.34,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Madhav Varughese,Mozilla/5.0 (Android 8.1.0; Mobile; rv:30.0) Gecko/30.0 Firefox/30.0,Segment C,"Jabalpur, Goa",,Log Data,Alert Data,Firewall
2021-01-30 22:12:29,199.1.140.129,109.89.146.42,4226,25237,ICMP,956,Data,HTTP,"Ipsam sequi odit debitis dolore.
Qui iusto nihil velit numquam minus quam corrupti. Iste hic laboriosam exercitationem quaerat.",,12.72,Alert Triggered,Intrusion,Known Pattern A,Logged,Low,Stuvan Rajagopalan,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_9) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/31.0.899.0 Safari/534.0",Segment A,"Bihar Sharif, West Bengal",,Log Data,,Firewall
2021-01-01 11:50:19,205.37.0.136,82.243.180.194,57999,55997,UDP,195,Control,DNS,"Dignissimos nostrum labore vero necessitatibus eos. Recusandae pariatur eius. Ut quaerat ab.
Omnis fuga assumenda labore at molestias excepturi. Ex cupiditate facilis.",IoC Detected,88.25,,Malware,Known Pattern B,Blocked,High,Emir Doctor,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/4.1),Segment C,"Miryalaguda, Bihar",120.189.189.168,,,Firewall
2020-08-08 06:13:44,133.45.221.126,91.73.252.92,52233,37396,TCP,960,Data,FTP,Itaque occaecati quidem non reprehenderit. Animi officiis doloribus aut. Ex qui quam magni esse. Deleniti provident dolorum sed nobis unde libero.,IoC Detected,13.57,Alert Triggered,Malware,Known Pattern B,Blocked,High,Drishya Jain,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/5.1),Segment B,"Karimnagar, Himachal Pradesh",132.179.131.163,,Alert Data,Firewall
2021-10-22 15:43:07,166.253.212.92,87.142.87.242,30658,5272,UDP,670,Control,DNS,Occaecati fuga sapiente aliquam molestiae voluptatum sequi. Minima consequuntur optio ab corporis deleniti.,,73.58,,Malware,Known Pattern A,Logged,Medium,Ryan Raju,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/3.1),Segment C,"Kota, Punjab",53.94.235.147,Log Data,,Firewall
2020-09-21 20:12:41,133.109.76.93,115.202.177.66,16161,30577,TCP,432,Data,DNS,Libero dolor sapiente saepe veritatis id veritatis. Ad velit illum sunt. Rem voluptatibus in asperiores nulla. Eius eligendi minus esse fugiat.,,30.26,Alert Triggered,DDoS,Known Pattern A,Ignored,Low,Tanya Barad,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/3.1),Segment B,"Tadepalligudem, Goa",14.231.136.194,,,Server
2021-11-02 05:56:15,12.17.46.235,65.44.31.247,51950,27368,UDP,558,Control,FTP,Repudiandae blanditiis deleniti odio. Esse consequatur expedita eaque id fuga expedita alias.,IoC Detected,84.4,,Malware,Known Pattern B,Logged,High,Kabir Bhatti,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/531.5.2 (KHTML, like Gecko) Version/5.1 Safari/531.5.2",Segment A,"Tinsukia, Maharashtra",160.253.188.11,,,Firewall
2020-06-10 03:22:14,190.80.20.82,6.201.62.32,13125,15039,UDP,969,Control,FTP,Rem harum vero aut dolor. Molestias veritatis sed corrupti maiores quae. Sequi hic praesentium magnam sit labore.,IoC Detected,48.49,,Intrusion,Known Pattern B,Logged,Low,Mannat Wadhwa,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/5.1),Segment C,"Bahraich, Andhra Pradesh",,,,Server
2023-01-06 00:59:16,183.7.190.179,156.179.93.15,12234,19426,UDP,1089,Data,HTTP,"Voluptatibus nisi eaque. Ratione perferendis dicta voluptatem quas.
Delectus ratione repudiandae dolorum. Ratione asperiores ad veniam molestias praesentium labore.",IoC Detected,76.24,,Intrusion,Known Pattern A,Logged,Medium,Mohanlal Halder,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_0) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/34.0.824.0 Safari/533.1",Segment A,"Saharanpur, Jharkhand",120.42.42.210,Log Data,Alert Data,Server
2023-04-03 13:37:36,122.237.47.8,84.56.120.189,29590,33277,TCP,992,Control,FTP,Commodi eligendi deleniti ratione. Sapiente culpa aperiam animi sequi sunt aut.,,41.04,,Intrusion,Known Pattern B,Ignored,High,Riya Choudhary,"Mozilla/5.0 (Linux; Android 7.0) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/45.0.853.0 Safari/536.0",Segment B,"Rajahmundry, Rajasthan",,Log Data,,Firewall
2022-10-05 23:52:40,168.19.48.227,6.15.46.182,3205,25333,UDP,1418,Data,HTTP,Vitae dignissimos dolore in incidunt sint. Ea quae nihil provident. Dignissimos vitae molestiae quidem nisi officiis.,,96.96,Alert Triggered,Malware,Known Pattern B,Blocked,Low,Uthkarsh Varty,Opera/9.89.(Windows NT 6.2; iw-IL) Presto/2.9.172 Version/10.00,Segment B,"Adoni, Odisha",47.43.219.239,Log Data,,Firewall
2020-07-14 16:51:29,20.79.145.101,90.149.57.59,24743,13223,UDP,1483,Control,FTP,Alias quas est. Atque culpa ducimus. Aliquam dignissimos mollitia repellat adipisci id voluptate. Maxime dolorum nemo repellendus.,,63.6,,DDoS,Known Pattern B,Blocked,Medium,Jayant Warrior,"Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) CriOS/50.0.848.0 Mobile/27T715 Safari/531.0",Segment C,"Kochi, Bihar",63.113.122.89,Log Data,Alert Data,Firewall
2022-08-08 15:27:47,131.22.254.220,162.90.72.92,7954,19350,TCP,1104,Data,FTP,Alias fuga repudiandae mollitia quas modi quisquam dolorem. Illo a repellendus mollitia. Commodi a qui nobis.,IoC Detected,64.34,Alert Triggered,DDoS,Known Pattern B,Logged,Medium,Indrajit Vaidya,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/47.0.810.0 Safari/531.0",Segment B,"Howrah, Uttar Pradesh",206.216.174.76,Log Data,,Firewall
2023-06-08 19:14:06,59.140.144.62,194.166.45.88,12945,23374,ICMP,514,Data,HTTP,Beatae repudiandae esse ab porro pariatur et veniam. Odio accusantium nam suscipit et quam culpa quidem. Pariatur libero quibusdam excepturi necessitatibus labore.,,52.99,Alert Triggered,Intrusion,Known Pattern B,Ignored,Low,Tushar Sahni,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/32.0.844.0 Safari/532.1",Segment A,"Firozabad, Meghalaya",,Log Data,Alert Data,Server
2020-08-12 00:11:20,212.253.164.191,17.62.29.174,26735,50914,UDP,636,Control,FTP,"Earum provident ratione praesentium necessitatibus modi.
Magnam rerum ad. Corporis voluptatem laborum ratione dolores. Commodi voluptates magnam culpa totam quam voluptatibus.",IoC Detected,84.7,Alert Triggered,Intrusion,Known Pattern B,Logged,Medium,Yakshit Devi,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/29.0.866.0 Safari/534.2",Segment B,"Mirzapur, Jharkhand",,,Alert Data,Firewall
2023-02-20 15:40:11,170.252.196.163,122.126.217.52,54492,43337,UDP,358,Data,HTTP,Molestiae nostrum reprehenderit occaecati enim necessitatibus. Tenetur assumenda commodi dolorum voluptatum accusamus.,IoC Detected,11.33,Alert Triggered,Intrusion,Known Pattern B,Logged,Medium,Neelofar Loke,Opera/9.69.(X11; Linux x86_64; fi-FI) Presto/2.9.174 Version/11.00,Segment B,"Fatehpur, Arunachal Pradesh",,,,Server
2022-05-28 02:26:58,107.230.81.225,40.251.72.255,47759,5860,UDP,1061,Control,FTP,Dolores veritatis pariatur provident nulla esse. Repellat nostrum quis saepe illum ex.,IoC Detected,4.59,Alert Triggered,Intrusion,Known Pattern B,Blocked,High,Misha Krishnamurthy,Opera/8.86.(Windows 98; wal-ET) Presto/2.9.164 Version/12.00,Segment C,"Bhind, Chhattisgarh",80.33.75.78,Log Data,Alert Data,Firewall
2021-05-05 00:29:18,52.7.38.83,222.221.33.153,12441,32298,UDP,107,Control,FTP,"Iure est iste quas beatae sint.
Dicta sed nobis molestiae. Facilis incidunt debitis fugit. Libero mollitia odio facilis sunt porro quos.",IoC Detected,56.53,Alert Triggered,Malware,Known Pattern B,Ignored,High,Ahana  Sehgal,Opera/9.97.(Windows 98; ckb-IQ) Presto/2.9.187 Version/12.00,Segment B,"Jalandhar, West Bengal",46.155.135.113,,Alert Data,Firewall
